timestamp,slam_x,slam_y,slam_z,gt_x,gt_y,gt_z
1752238568.273899,5.912614824410412e-07,-5.281548283164739e-07,-1.5275132909664535e-06,0.0,0.0,0.6526411175727844
1752238568.3377314,5.912614824410412e-07,-5.281548283164739e-07,-1.5275132909664535e-06,0.0,0.0,0.6526411175727844
1752238568.3991625,5.912614824410412e-07,-5.281548851598927e-07,-1.5275139730874798e-06,0.0,0.0,0.6526411175727844
1752238568.4632058,5.912614824410412e-07,-5.281548851598927e-07,-1.5275139730874798e-06,0.0,0.0,0.6526411175727844
1752238568.5242066,5.912613687542034e-07,-5.281548283164739e-07,-1.5275127225322649e-06,0.0,0.0,0.6526411175727844
1752238568.5849261,5.912612550673657e-07,-5.281547146296361e-07,-1.5275126088454272e-06,0.0,0.0,0.6526411175727844
1752238568.648915,5.912612550673657e-07,-5.281547146296361e-07,-1.5275126088454272e-06,0.0,0.0,0.6526411175727844
1752238568.7128973,5.912611982239468e-07,-5.281546577862173e-07,-1.5275119267244008e-06,0.0,0.0,0.6526411175727844
1752238568.775254,5.912611982239468e-07,-5.281546577862173e-07,-1.5275119267244008e-06,0.0,0.0,0.6526411175727844
1752238568.8383832,5.912611982239468e-07,-5.281546009427984e-07,-1.52751147197705e-06,0.0,0.0,0.6526411175727844
1752238568.9006965,5.91261141380528e-07,-5.281546009427984e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238568.9626055,5.91261141380528e-07,-5.281546009427984e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238569.0242605,5.912611982239468e-07,-5.281546577862173e-07,-1.5275126088454272e-06,0.0,0.0,0.6526411175727844
1752238569.0878947,5.912610276936903e-07,-5.281547146296361e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238569.1502414,5.912610276936903e-07,-5.281547146296361e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238569.2141047,5.912610276936903e-07,-5.281547146296361e-07,-1.5275136320269667e-06,0.0,0.0,0.6526411175727844
1752238569.275311,5.912610276936903e-07,-5.281547146296361e-07,-1.5275136320269667e-06,0.0,0.0,0.6526411175727844
1752238569.3382113,5.912609140068525e-07,-5.281547146296361e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238569.3997006,5.912609140068525e-07,-5.281547146296361e-07,-1.5275121540980763e-06,0.0,0.0,0.6526411175727844
1752238569.4619205,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.5251553,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.5872061,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.6494365,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.7132316,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.7750537,5.912608003200148e-07,-5.281546009427984e-07,-1.5275120404112386e-06,0.0,0.0,0.6526411175727844
1752238569.8363547,5.91260743476596e-07,-5.281546009427984e-07,-1.5275118130375631e-06,0.0,0.0,0.6526411175727844
1752238569.8971395,5.912606866331771e-07,-5.281542030388664e-07,-1.5275096529876464e-06,0.0,0.0,0.6526411175727844
1752238569.960116,5.912605729463394e-07,-5.281545440993796e-07,-1.5275119267244008e-06,0.0,0.0,0.6526411175727844
1752238570.0236332,5.912605161029205e-07,-5.281545440993796e-07,-1.5275115856638877e-06,0.0,0.0,0.6526411175727844
1752238570.0881166,5.912604592595017e-07,-5.281544872559607e-07,-1.5275115856638877e-06,0.0,0.0,0.6526411175727844
1752238570.1460464,5.912605729463394e-07,-5.281546009427984e-07,-1.5275116993507254e-06,0.0,0.0,0.6526411175727844
1752238570.2080836,5.912604592595017e-07,-5.281545440993796e-07,-1.5275115856638877e-06,0.0,0.0,0.6526411175727844
1752238570.268762,5.912588108003547e-07,-5.281538051349344e-07,-1.527515109955857e-06,0.0,0.0,0.6526411175727844
1752238570.329464,5.912588108003547e-07,-5.281538051349344e-07,-1.527515109955857e-06,0.0,0.0,0.6526411175727844
1752238570.390638,5.912601750424074e-07,-5.281544304125418e-07,-1.5275112446033745e-06,0.0,0.0,0.6526411175727844
1752238570.453513,5.912601750424074e-07,-5.281544872559607e-07,-1.5275111309165368e-06,0.0,0.0,0.6526411175727844
1752238570.5177565,5.912601750424074e-07,-5.281544872559607e-07,-1.5275111309165368e-06,0.0,0.0,0.6526411175727844
1752238570.5792177,5.912601181989885e-07,-5.281544872559607e-07,-1.5275113582902122e-06,0.0,0.0,0.6526411175727844
1752238570.6419964,5.912601181989885e-07,-5.281544872559607e-07,-1.5275113582902122e-06,0.0,0.0,0.6526411175727844
1752238570.7049332,5.912601750424074e-07,-5.281544872559607e-07,-1.52751147197705e-06,0.0,0.0,0.6526411175727844
1752238570.7685368,5.912601750424074e-07,-5.281544872559607e-07,-1.52751147197705e-06,0.0,0.0,0.6526411175727844
1752238570.832156,5.912599476687319e-07,-5.281543167257041e-07,-1.527511017229699e-06,0.0,0.0,0.6526411175727844
1752238570.892424,5.912600045121508e-07,-5.281544304125418e-07,-1.52751147197705e-06,0.0,0.0,0.6526411175727844
1752238570.9560506,5.912600045121508e-07,-5.281544304125418e-07,-1.52751147197705e-06,0.0,0.0,0.6526411175727844
1752238571.0194607,5.912601750424074e-07,-5.281531798573269e-07,-1.5275029454642208e-06,0.0,0.0,0.6526411175727844
1752238571.0803041,5.912601750424074e-07,-5.281531798573269e-07,-1.5275029454642208e-06,0.0,0.0,0.6526411175727844
1752238571.1427884,5.912597202950565e-07,-5.28154373569123e-07,-1.527510676169186e-06,0.0,0.0,0.6526411175727844
1752238571.2049315,5.912601181989885e-07,-5.281546577862173e-07,-1.5275160194505588e-06,0.0,0.0,0.6526411175727844
1752238571.2697313,5.912601181989885e-07,-5.281546577862173e-07,-1.5275160194505588e-06,0.0,0.0,0.6526411175727844
1752238571.3321908,5.912629603699315e-07,-5.281564767756208e-07,-1.5275041960194358e-06,0.0,0.0,0.6526411175727844
1752238571.3949394,5.912629603699315e-07,-5.281564767756208e-07,-1.5275041960194358e-06,0.0,0.0,0.6526411175727844
1752238571.4576082,5.912627329962561e-07,-5.28156419932202e-07,-1.5275162468242343e-06,0.0,0.0,0.6526411175727844
1752238571.5192776,5.912627329962561e-07,-5.28156419932202e-07,-1.5275162468242343e-06,0.0,0.0,0.6526411175727844
1752238571.580599,5.912602318858262e-07,-5.281544872559607e-07,-1.5275162468242343e-06,0.0,0.0,0.6526411175727844
1752238571.6441278,5.912602318858262e-07,-5.281544872559607e-07,-1.5275162468242343e-06,0.0,0.0,0.6526411175727844
1752238571.7059963,5.91259890825313e-07,-5.281544304125418e-07,-1.5275153373295325e-06,0.0,0.0,0.6526411175727844
1752238571.7723927,5.912623350923241e-07,-5.281547146296361e-07,-1.5275190889951773e-06,0.0,0.0,0.6526411175727844
1752238571.833607,5.912623350923241e-07,-5.281547146296361e-07,-1.5275190889951773e-06,0.0,0.0,0.6526411175727844
1752238571.8949037,5.912637561777956e-07,-5.281549988467305e-07,-1.527521249045094e-06,0.0,0.0,0.6526411175727844
1752238571.956662,5.912637561777956e-07,-5.281549988467305e-07,-1.527521249045094e-06,0.0,0.0,0.6526411175727844
1752238572.0197604,5.912602318858262e-07,-5.281545440993796e-07,-1.5275161331373965e-06,0.0,0.0,0.6526411175727844
1752238572.0801625,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.1439838,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.2062795,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.2691965,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.3295896,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.3930163,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.4559708,5.912602318858262e-07,-5.281545440993796e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.5172882,5.912619940318109e-07,-5.281548283164739e-07,-1.5275187479346641e-06,0.0,0.0,0.6526411175727844
1752238572.580051,5.912521032769291e-07,-5.28156817836134e-07,-1.5275454643415287e-06,0.0,0.0,0.6526411175727844
1752238572.640086,5.912625624659995e-07,-5.28156419932202e-07,-1.5275170426320983e-06,0.0,0.0,0.6526411175727844
1752238572.702784,5.912623919357429e-07,-5.281559083414322e-07,-1.527507379250892e-06,0.0,0.0,0.6526411175727844
1752238572.767358,5.912601750424074e-07,-5.281545440993796e-07,-1.5275162468242343e-06,0.0,0.0,0.6526411175727844
1752238572.829126,5.912602318858262e-07,-5.281546009427984e-07,-1.527516360511072e-06,0.0,0.0,0.6526411175727844
1752238572.8929899,5.912601750424074e-07,-5.281546009427984e-07,-1.5275161331373965e-06,0.0,0.0,0.6526411175727844
1752238572.9549732,5.912601750424074e-07,-5.281546009427984e-07,-1.5275161331373965e-06,0.0,0.0,0.6526411175727844
1752238573.0156035,5.912592087042867e-07,-5.281544872559607e-07,-1.5275149962690193e-06,0.0,0.0,0.6526411175727844
1752238573.0778384,5.912592087042867e-07,-5.281544872559607e-07,-1.5275149962690193e-06,0.0,0.0,0.6415656208992004
1752238573.140669,5.912601181989885e-07,-5.281545440993796e-07,-1.5275161331373965e-06,0.0,0.0,0.6209615468978882
1752238573.203307,5.912601181989885e-07,-5.281545440993796e-07,-1.5275161331373965e-06,0.0,0.0,0.5946143865585327
1752238573.2658322,5.912589244871924e-07,-5.281551125335682e-07,-1.5275142004611553e-06,0.0,0.0,0.5683531165122986
1752238573.3297377,5.912579581490718e-07,-5.281555672809191e-07,-1.5275128362191026e-06,0.0,0.0,0.542972981929779
1752238573.390958,5.912579581490718e-07,-5.281555672809191e-07,-1.5275128362191026e-06,0.0,0.0,0.5173501968383789
1752238573.4529324,5.912589813306113e-07,-5.281552830638248e-07,-1.527512267784914e-06,0.0,0.0,0.487454891204834
1752238573.5152223,5.912589813306113e-07,-5.281552830638248e-07,-1.527512267784914e-06,0.0,0.0,0.4614672064781189
1752238573.578108,0.0,0.0,0.0,0.0,0.0,0.4353368282318115
1752238573.6419585,0.0,-1.401298464324817e-45,1.401298464324817e-45,0.0,0.0,0.4063015580177307
1752238573.7041087,-3.664183733298458e-29,-1.5953908936049397e-28,-5.702691204245865e-29,0.0,0.0,0.37711501121520996
1752238573.7662933,-3.664183733298458e-29,-1.5953908936049397e-28,-5.702691204245865e-29,0.0,0.0,0.3505863845348358
1752238573.828442,-3.664183733298458e-29,-1.5953908936049397e-28,-5.702691204245865e-29,0.0,0.0,0.31973397731781006
1752238573.8896217,-3.664183733298458e-29,-1.5953908936049397e-28,-5.702691204245865e-29,0.0,0.0,0.2929796874523163
1752238573.951692,0.0,0.0,0.0,0.0,0.0,0.2647148370742798
1752238574.0125556,0.0,0.0,0.0,0.0,0.0,0.23777203261852264
1752238574.0757673,1.7540052877953735e-41,-1.8345799494940505e-40,3.597273287768238e-41,0.0,0.0,0.2078963965177536
1752238574.1391642,0.0,0.0,0.0,0.0,0.0,0.17792561650276184
1752238574.2025676,0.0,0.0,0.0,0.0,0.0,0.14929941296577454
1752238574.265014,0.0,0.0,0.0,0.0,0.0,0.11916082352399826
1752238574.3271143,-9.783423067601146e-39,3.759570274607874e-39,4.307460037538534e-38,0.0,0.0,0.09182558208703995
1752238574.3915195,-9.783423067601146e-39,3.759570274607874e-39,4.307460037538534e-38,0.0,0.0,0.06154363602399826
1752238574.4502075,0.0,0.0,0.0,0.0,0.0,0.03264039754867554
1752238574.5142636,0.0,0.0,0.0,0.0,0.0,0.0051287077367305756
1752238574.5771477,0.0,0.0,0.0,0.0,0.0,-0.023883866146206856
1752238574.6388297,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.051492974162101746
1752238574.701136,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.08497198671102524
1752238574.7651265,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.11559109389781952
1752238574.8243127,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.14041154086589813
1752238574.8879788,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.17111100256443024
1752238574.9504435,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.20038647949695587
1752238575.0134985,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.2296963632106781
1752238575.0769072,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.25610268115997314
1752238575.1396108,-7.841954092642117e-26,-2.557057125533175e-25,-1.26565464861622e-24,0.0,0.0,-0.29134896397590637
1752238575.2041175,0.0,0.0,0.0,0.0,0.0,-0.3192808926105499
1752238575.2650566,0.0,0.0,0.0,0.0,0.0,-0.34870845079421997
1752238575.3280187,0.0,0.0,0.0,0.0,0.0,-0.37668710947036743
1752238575.3905122,6.912511043355102e-29,-2.328100227961748e-28,4.3603932646464146e-29,0.0,0.0,-0.40763533115386963
1752238575.4494712,6.912511043355102e-29,-2.328100227961748e-28,4.3603932646464146e-29,0.0,0.0,-0.4327060580253601
1752238575.511729,0.0,0.0,0.0,0.0,0.0,-0.462219774723053
1752238575.5747144,0.0,0.0,0.0,0.0,0.0,-0.48879849910736084
1752238575.635647,3.329461474896912e-34,-3.440217608739594e-34,2.023287968106688e-34,0.0,0.0,-0.5213032364845276
1752238575.69761,0.0,0.0,0.0,0.0,0.0,-0.5508705973625183
1752238575.7621303,0.0,0.0,0.0,0.0,0.0,-0.5819332003593445
1752238575.8234687,-4.808812391034626e-34,-1.4493272292142779e-33,1.5141491075475297e-34,0.0,0.0,-0.6115314960479736
1752238575.888381,-4.808812391034626e-34,-1.4493272292142779e-33,1.5141491075475297e-34,0.0,0.0,-0.6411435604095459
1752238575.9511604,0.0,0.0,0.0,0.0,0.0,-0.6707684397697449
1752238576.0139916,0.0,0.0,0.0,0.0,0.0,-0.7004053592681885
1752238576.0764205,0.0,0.0,0.0,0.0,0.0,-0.7300534844398499
1752238576.1383712,0.0,0.0,0.0,0.0,0.0,-0.7537795901298523
1752238576.200446,0.0,0.0,0.0,0.0,0.0,-0.7849296927452087
1752238576.2634263,0.0,0.0,0.0,0.0,0.0,-0.8131221532821655
1752238576.3286655,0.0,0.0,0.0,0.0,0.0,-0.8472602367401123
1752238576.3885498,1.6094761681472836e-31,-4.06308098921045e-30,5.128833726507767e-31,0.0,0.0,-0.8741051554679871
1752238576.45121,1.6094761681472836e-31,-4.06308098921045e-30,5.128833726507767e-31,0.0,0.0,-0.8856748938560486
1752238576.5113542,1.6094761681472836e-31,-4.06308098921045e-30,5.128833726507767e-31,0.0,0.0,-0.8874673843383789
1752238576.5825856,0.0,0.0,0.0,0.0,0.0,-0.886154055595398
1752238576.6381469,0.0,0.0,0.0,0.0,0.0,-0.883442223072052
1752238576.699356,0.0,0.0,0.0,0.0,0.0,-0.8791488409042358
1752238576.7601514,-1.053686955466917e-29,-3.5386456611775325e-28,1.6865032688964972e-28,0.0,0.0,-0.8747755289077759
1752238576.823159,-1.053686955466917e-29,-3.5386456611775325e-28,1.6865032688964972e-28,0.0,0.0,-0.8706608414649963
1752238576.8858798,-1.696188523567046e-23,3.75137186788207e-23,1.9050999696329574e-22,0.0,0.0,-0.8671875
1752238576.9486835,-1.6454002385392878e-23,3.7606614939019525e-23,1.9286503075530634e-22,0.0,0.0,-0.8644698858261108
1752238577.010513,-1.6454002385392878e-23,3.7606614939019525e-23,1.9286503075530634e-22,-6.829559424659237e-05,-1.7738258255445158e-16,-0.8611375093460083
1752238577.0734677,-2.3456034332052257e-23,2.2813145826455152e-23,1.3475834427029355e-22,-0.001131201395764947,-8.668811314941315e-15,-0.8574560284614563
1752238577.1360524,-2.3456034332052257e-23,2.2813145826455152e-23,1.3475834427029355e-22,-0.004253548104315996,-8.217751701561707e-14,-0.8550186157226562
1752238577.1988182,-2.3456034332052257e-23,2.2813145826455152e-23,1.3475834427029355e-22,-0.00971278641372919,-3.33245014699432e-13,-0.8538540601730347
1752238577.2616098,-2.3456034332052257e-23,2.2813145826455152e-23,1.3475834427029355e-22,-0.019451230764389038,-9.554373351511325e-13,-0.8534327745437622
1752238577.3227758,-2.3456034332052257e-23,2.2813145826455152e-23,1.3475834427029355e-22,-0.030272869393229485,-1.7670681541279154e-12,-0.8534811735153198
1752238577.3870838,0.0,0.0,0.0,-0.04616552218794823,-3.0944686917055986e-12,-0.8536908030509949
1752238577.4506788,0.0,0.0,0.0,-0.06451372057199478,-4.79410955378512e-12,-0.8538638353347778
1752238577.512652,0.0,0.0,0.0,-0.08249320834875107,-6.657458438696917e-12,-0.8539116382598877
1752238577.574395,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.10632941871881485,-9.535909388513897e-12,-0.853806734085083
1752238577.634344,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.1301417201757431,-1.3041535733282483e-11,-0.8535499572753906
1752238577.6965966,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.15907125174999237,-1.840308114231526e-11,-0.8530876040458679
1752238577.7634828,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.19044055044651031,-2.5879109619153517e-11,-0.8524549007415771
1752238577.8261364,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.2258220613002777,-3.6753343424233975e-11,-0.8516325950622559
1752238577.8907425,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.2635222375392914,-5.1654274607626505e-11,-0.850676953792572
1752238577.946675,1.4313785942166289e-30,-1.1807664900054995e-30,-3.172774733434379e-30,-0.29754549264907837,-6.846828659590187e-11,-0.8497738242149353
1752238578.009467,-8.257249299898137e-26,2.679877345057363e-25,-3.10099342134754e-26,-0.3370606303215027,-9.250173543806639e-11,-0.8487012386322021
1752238578.0721672,-8.257249299898137e-26,2.679877345057363e-25,-3.10099342134754e-26,-0.382366806268692,6.242789822863415e-05,-0.8468870520591736
1752238578.1390429,0.0,0.0,0.0,-0.4221155345439911,0.0010243103606626391,-0.8454961776733398
1752238578.1983478,0.0,0.0,0.0,-0.45524364709854126,0.0032411583233624697,-0.8459548950195312
1752238578.2643743,0.0,0.0,0.0,-0.4974900186061859,0.00872882641851902,-0.8486803770065308
1752238578.3223066,0.0,0.0,0.0,-0.5377938747406006,0.017530297860503197,-0.8530072569847107
1752238578.3834627,0.0,0.0,0.0,-0.5687679648399353,0.02720923349261284,-0.857101321220398
1752238578.4466658,0.0,0.0,0.0,-0.6048533320426941,0.04234744980931282,-0.8623552322387695
1752238578.5077631,0.0,0.0,0.0,-0.6322700381278992,0.057141102850437164,-0.8664974570274353
1752238578.570216,0.0,0.0,0.0,-0.6639360785484314,0.07845516502857208,-0.8712586760520935
1752238578.639429,0.0,0.0,0.0,-0.6918897032737732,0.10174831002950668,-0.8753118515014648
1752238578.6955233,0.0,0.0,0.0,-0.7165318727493286,0.12644414603710175,-0.8786844611167908
1752238578.7589917,0.0,0.0,0.0,-0.7417052388191223,0.1564820259809494,-0.8818703889846802
1752238578.823011,0.0,0.0,0.0,-0.7627188563346863,0.18598723411560059,-0.8842880725860596
1752238578.8850508,0.0,0.0,0.0,-0.7811748385429382,0.21584786474704742,-0.8862054944038391
1752238578.946869,0.0,0.0,0.0,-0.8001296520233154,0.25105902552604675,-0.8879533410072327
1752238579.0100737,2.2309894376348893e-08,-1.3173605317717829e-08,-1.1411240308234483e-07,-0.8167242407798767,0.2863546907901764,-0.8892847895622253
1752238579.07344,2.2309894376348893e-08,-1.3173605317717829e-08,-1.1411240308234483e-07,-0.8312632441520691,0.32133325934410095,-0.8902890682220459
1752238579.136184,0.0,0.0,0.0,-0.8454493284225464,0.359764963388443,-0.8911142349243164
1752238579.1969006,0.0,0.0,0.0,-0.8585244417190552,0.3996283710002899,-0.8916931748390198
1752238579.2599642,0.0,0.0,0.0,-0.8717387318611145,0.44893553853034973,-0.8947626948356628
1752238579.3219533,-5.600347602661046e-23,-2.3056479439001436e-23,1.373648669188886e-22,-0.8787597417831421,0.49132758378982544,-0.902802586555481
1752238579.384088,-5.600347602661046e-23,-2.3056479439001436e-23,1.373648669188886e-22,-0.8805819749832153,0.5323356986045837,-0.9147137403488159
1752238579.4472806,0.0,0.0,0.0,-0.8787944316864014,0.5580070614814758,-0.923689067363739
1752238579.5101047,0.0,0.0,0.0,-0.8692650198936462,0.6030829548835754,-0.9412445425987244
1752238579.5736723,0.0,0.0,0.0,-0.8568887114524841,0.6348110437393188,-0.9543337225914001
1752238579.6384642,0.0,0.0,0.0,-0.838047981262207,0.6679394245147705,-0.9681293964385986
1752238579.7002425,0.0,0.0,0.0,-0.8205307722091675,0.6913300156593323,-0.9777355790138245
1752238579.7617974,0.0,0.0,0.0,-0.7898296117782593,0.7234331369400024,-0.9904943704605103
1752238579.8272073,0.0,0.0,0.0,-0.7552586197853088,0.7517205476760864,-1.0011426210403442
1752238579.8873136,0.0,0.0,0.0,-0.7217786908149719,0.7742196321487427,-1.009110689163208
1752238579.949963,0.0,0.0,0.0,-0.6870903372764587,0.7940604090690613,-1.015713095664978
1752238580.0131712,0.0,0.0,0.0,-0.63337641954422,0.8198744058609009,-1.023643970489502
1752238580.0765345,0.0,0.0,0.0,-0.5896971225738525,0.8376506567001343,-1.028638482093811
1752238580.1378176,0.0,0.0,0.0,-0.5380071401596069,0.8559180498123169,-1.0333493947982788
1752238580.1991737,0.0,0.0,0.0,-0.48323294520378113,0.8727281093597412,-1.0372895002365112
1752238580.2627828,0.0,0.0,0.0,-0.4226577579975128,0.888924241065979,-1.0407147407531738
1752238580.3271692,0.0,0.0,0.0,-0.3591975271701813,0.9037443995475769,-1.043519139289856
1752238580.3905716,0.0,0.0,0.0,-0.3026885390281677,0.9154348373413086,-1.0455032587051392
1752238580.452641,0.0,0.0,0.0,-0.23449206352233887,0.9279834032058716,-1.0474053621292114
1752238580.5142593,0.0,0.0,0.0,-0.16404989361763,0.9394499063491821,-1.0489305257797241
1752238580.5808167,0.0,0.0,0.0,-0.09155450016260147,0.9499239325523376,-1.0501405000686646
1752238580.6394277,0.0,0.0,0.0,-0.02434251457452774,0.9586150050163269,-1.051007866859436
1752238580.7031353,0.0,0.0,0.0,0.051585014909505844,0.967424213886261,-1.0517570972442627
1752238580.767362,0.0,0.0,0.0,0.12536510825157166,0.9750992655754089,-1.0522998571395874
1752238580.8289812,0.0,0.0,0.0,0.20045576989650726,0.9821350574493408,-1.0527045726776123
1752238580.89016,0.0,0.0,0.0,0.28059121966362,0.9888919591903687,-1.0530060529708862
1752238580.9564626,0.0,0.0,0.0,0.3580344319343567,0.9947769641876221,-1.0531960725784302
1752238581.0138445,5.26223964931583e-26,-2.1619950911604263e-25,3.437214567318886e-26,0.43252861499786377,0.999914824962616,-1.053070068359375
1752238581.0771577,5.26223964931583e-26,-2.1619950911604263e-25,3.437214567318886e-26,0.5152018666267395,1.0052123069763184,-1.045499324798584
1752238581.1451616,5.26223964931583e-26,-2.1619950911604263e-25,3.437214567318886e-26,0.5963512659072876,1.010076880455017,-1.0356568098068237
1752238581.2044683,0.0,0.0,0.0,0.6634380221366882,1.0138942003250122,-1.0285767316818237
1752238581.2633357,0.0,0.0,0.0,0.7379671931266785,1.0179692506790161,-1.0219337940216064
1752238581.3257017,0.0,0.0,0.0,0.791763186454773,1.0208252668380737,-1.0175857543945312
1752238581.3887424,0.0,0.0,0.0,0.8613408207893372,1.0244358777999878,-1.0119459629058838
1752238581.4490933,-0.0029132121708244085,-0.0021554736886173487,0.3176545798778534,0.9029596447944641,1.026558518409729,-1.008296251296997
1752238581.5134764,-0.0029132121708244085,-0.0021554736886173487,0.3176545798778534,0.9669250249862671,1.0297770500183105,-1.0018682479858398
1752238581.5768201,0.0,0.0,0.0,1.0206974744796753,1.0324490070343018,-0.995337188243866
1752238581.6376333,0.0,0.0,0.0,1.0634312629699707,1.0345547199249268,-0.9891648888587952
1752238581.699696,0.0,0.0,0.0,1.1095778942108154,1.0368140935897827,-0.9812825322151184
1752238581.764608,0.0,0.0,0.0,1.148083209991455,1.038689374923706,-0.9735440611839294
1752238581.8254576,0.0,0.0,0.0,1.1872868537902832,1.0405911207199097,-0.9643722176551819
1752238581.8924298,0.0,0.0,0.0,1.2232106924057007,1.0423284769058228,-0.9546172618865967
1752238581.9495566,0.0,0.0,0.0,1.2515770196914673,1.0436972379684448,-0.9458463788032532
1752238582.0131993,2.106353998184204,1.6416893005371094,6.577721118927002,1.2806594371795654,1.0450981855392456,-0.9357138872146606
1752238582.0745413,3.759242296218872,3.0088088512420654,11.67039966583252,1.306082844734192,1.0463216304779053,-0.9257606267929077
1752238582.1376,3.759242296218872,3.0088088512420654,11.67039966583252,1.3318763971328735,1.0475614070892334,-0.9144427180290222
